"FOLIO","SEXO","OPC_ED01"
280304266,"M","S573013"
280302609,"M","S573013"
280110517,"M","S573013"
280909191,"M","S573013"
280404556,"M","S573013"
280609504,"M","S573013"
280810533,"H","S573013"
280102345,"H","S573013"
280908883,"H","S573013"
12631115,"H","S573013"
280402685,"H","S573013"
280708449,"H","S573013"
11327455,"H","S573013"
280607084,"H","S573013"
280803136,"H","S573013"
280306802,"H","S573013"
280508456,"H","S573013"
280805399,"H","S573013"
281002928,"H","S573013"
280808111,"H","S573013"
280606652,"H","S573013"
281006906,"H","S573013"
13916029,"H","S573013"
280401330,"H","S573013"
280707299,"H","S573013"
280602498,"H","S573013"
280401385,"H","S573013"
280510074,"H","S573013"
281011010,"H","S573013"
290405041,"H","S573013"
280606101,"H","S573013"
280200759,"H","S573013"
280510362,"H","S573013"
13607284,"H","S573013"
280104256,"H","S573013"
280606213,"H","S573013"
280904738,"H","S573013"
12740573,"H","S573013"
280710234,"H","S573013"
280209053,"H","S573013"
280603047,"H","S573013"
290103233,"H","S573013"
280605736,"H","S573013"
280500056,"H","S573013"
280109649,"H","S573013"
280310468,"H","S573013"
10804273,"H","S573013"
280410016,"H","S573013"
280707883,"H","S573013"
280505061,"H","S573013"
280103509,"H","S573013"
280302681,"H","S573013"
280609048,"H","S573013"
280903828,"H","S573013"
10635617,"H","S573013"
10412598,"H","S573013"
280604179,"H","S573013"
280507661,"H","S573013"
280300791,"H","S573013"
280101607,"H","S573013"
280902802,"H","S573013"
280510600,"H","S573013"
11940931,"H","S573013"
290407690,"H","S573013"
280310597,"H","S573013"
340501069,"H","S573013"
280904635,"H","S573013"
281010225,"H","S573013"
280300035,"H","S573013"
280508088,"H","S573013"
280604618,"H","S573013"
280908184,"H","S573013"
13436451,"H","S573013"
280403247,"H","S573013"
280608603,"H","S573013"
280300962,"H","S573013"
280904336,"H","S573013"
280111239,"H","S573013"
280904167,"H","S573013"
280304629,"H","S573013"
280103442,"H","S573013"
11714251,"H","S573013"
280805500,"H","S573013"
280310684,"H","S573013"
280802921,"H","S573013"
280410664,"H","S573013"
10932130,"H","S573013"
280407792,"H","S573013"
290801227,"H","S573013"
280605170,"H","S573013"
280407965,"H","S573013"
280104863,"H","S573013"
280307248,"H","S573013"
280103530,"H","S573013"
12835558,"H","S573013"
280201963,"M","S573087"
280602056,"M","S573087"
280708257,"M","S573087"
280204326,"M","S573087"
281008177,"M","S573087"
280202724,"M","S573087"
280804479,"M","S573087"
280201855,"M","S573087"
280707705,"M","S573087"
280205340,"M","S573087"
280902439,"M","S573087"
280403554,"M","S573087"
13722284,"M","S573087"
280307555,"M","S573087"
280902597,"M","S573087"
280209473,"M","S573087"
280702042,"M","S573087"
280105845,"M","S573087"
11223284,"M","S573087"
280106332,"M","S573087"
280507245,"M","S573087"
280201471,"M","S573087"
280510536,"M","S573087"
280601680,"M","S573087"
280106404,"M","S573087"
281000632,"M","S573087"
281010116,"M","S573087"
280805596,"M","S573087"
280707664,"M","S573087"
281005817,"M","S573087"
280803721,"M","S573087"
280808902,"M","S573087"
280704866,"M","S573087"
280509934,"M","S573087"
280500582,"M","S573087"
280401474,"M","S573087"
280507386,"M","S573087"
280603852,"M","S573087"
280306489,"M","S573087"
280209801,"M","S573087"
280109182,"M","S573087"
280800913,"M","S573087"
281003398,"H","S573087"
290806543,"H","S573087"
280806559,"H","S573087"
280501974,"H","S573087"
12533768,"H","S573087"
280707641,"H","S573087"
281004476,"H","S573087"
11543719,"H","S573087"
281004285,"H","S573087"
280500138,"H","S573087"
280211170,"H","S573087"
280102027,"H","S573087"
280207308,"H","S573087"
281005185,"H","S573087"
290405676,"H","S573087"
280108595,"H","S573087"
280709032,"H","S573087"
280102117,"H","S573087"
290407438,"H","S573087"
280201690,"H","S573087"
280607640,"H","S573087"
280304746,"H","S573087"
280703799,"H","S573087"
280702063,"H","S573087"
280803858,"H","S573087"
280811094,"H","S573087"
280704902,"H","S573087"
280103943,"H","S573087"
280106258,"H","S573087"
10918576,"H","S573087"
280800678,"H","S573087"
280106008,"H","S573087"
280800992,"H","S573087"
280310174,"H","S573087"
280705415,"H","S573087"
280709009,"H","S573087"
281010342,"H","S573087"
280802860,"H","S573087"
280301567,"H","S573087"
280800472,"H","S573087"
280405873,"H","S573087"
290406135,"H","S573087"
280805083,"H","S573087"
10219456,"H","S573087"
280303644,"H","S573087"
280800848,"H","S573087"
281005665,"H","S573087"
280200034,"H","S573087"
400203887,"H","S573087"
280407758,"H","S573087"
281007025,"H","S573087"
280404774,"H","S573087"
281011244,"H","S573087"
280805236,"H","S573087"
14032809,"H","S573087"
280106352,"H","S573087"
280802030,"H","S573087"
280304423,"H","S573087"
280111194,"H","S573087"
280102162,"H","S573087"
280309359,"H","S573087"
280700810,"H","S573087"
280102368,"H","S573087"
280909429,"H","S573087"
280202236,"H","S573087"
290400578,"H","S573087"
290306967,"H","S573087"
280104945,"H","S573087"
11107230,"H","S573087"
280909606,"H","S573087"
280910964,"H","S573087"
280301760,"H","S573087"
280200141,"H","S573087"
280804674,"H","S573087"
280508011,"H","S573087"
281001296,"H","S573087"
280503999,"H","S573087"
280401632,"H","S573087"
290607030,"H","S573087"
280700551,"H","S573087"
280609137,"H","S573087"
280701773,"H","S573087"
280403263,"H","S573087"
280109771,"H","S573087"
281003161,"H","S573087"
290802749,"H","S573087"
280502698,"H","S573087"
281006637,"H","S573087"
280103711,"H","S573087"
280110638,"H","S573087"
280705203,"H","S573087"
280409366,"H","S573087"
280110326,"H","S573087"
11732385,"M","S574015"
11729782,"M","S574015"
280403487,"M","S574015"
280700592,"M","S574015"
280305171,"M","S574015"
280305726,"M","S574015"
280510448,"M","S574015"
280400271,"M","S574015"
19800366,"M","S574015"
11142878,"M","S574015"
10644369,"M","S574015"
280504149,"M","S574015"
280701651,"M","S574015"
280507491,"M","S574015"
280800099,"M","S574015"
280309638,"M","S574015"
280909475,"M","S574015"
280809779,"M","S574015"
280904100,"M","S574015"
280500743,"M","S574015"
280708212,"M","S574015"
280207549,"M","S574015"
280208766,"M","S574015"
11342767,"M","S574015"
280102201,"M","S574015"
280301387,"M","S574015"
281002128,"M","S574015"
281005255,"M","S574015"
280208587,"M","S574015"
280603702,"M","S574015"
280908275,"M","S574015"
280406887,"M","S574015"
360501600,"M","S574015"
280410617,"M","S574015"
281003232,"M","S574015"
280803282,"M","S574015"
280303465,"M","S574015"
280110464,"M","S574015"
281006005,"M","S574015"
281005241,"M","S574015"
280609181,"M","S574015"
281002991,"H","S574015"
11931282,"H","S574015"
12246466,"H","S574015"
11921040,"H","S574015"
281011048,"H","S574015"
280907924,"H","S574015"
280210990,"H","S574015"
360503903,"H","S574015"
281007192,"H","S574015"
13116397,"H","S574015"
280503813,"H","S574015"
280808522,"H","S574015"
280710520,"H","S574015"
12221935,"H","S574015"
280306041,"H","S574015"
280710185,"H","S574015"
280300082,"H","S574015"
280502385,"H","S574015"
280208009,"H","S574015"
280302836,"H","S574015"
281001810,"H","S574015"
280303096,"H","S574015"
11938915,"H","S574015"
11318626,"H","S574015"
280300236,"H","S574015"
280207252,"H","S574015"
280910454,"H","S574015"
280806350,"H","S574015"
280503289,"H","S574015"
281006122,"H","S574015"
281010844,"H","S574015"
280305963,"H","S574015"
13716492,"H","S574015"
280104652,"H","S574015"
280309346,"H","S574015"
10525799,"H","S574015"
280811084,"H","S574015"
12528007,"H","S574015"
280309349,"H","S574015"
280705594,"H","S574015"
280408858,"H","S574015"
280402840,"H","S574015"
280805971,"H","S574015"
280301118,"H","S574015"
280310269,"H","S574015"
10316629,"H","S574015"
280802213,"H","S574015"
10732786,"H","S574015"
280703358,"H","S574015"
280904643,"H","S574015"
280603039,"H","S574015"
280102825,"H","S574015"
280909220,"H","S574015"
13115527,"H","S574015"
11909612,"H","S574015"
14015105,"H","S574015"
280707114,"H","S574015"
13311823,"H","S574015"
12133166,"H","S574015"
280107065,"H","S574015"
280300446,"H","S574015"
10933409,"H","S574015"
280410066,"H","S574015"
19801383,"H","S574015"
20202560,"H","S574015"
280805811,"H","S574015"
280807578,"H","S574015"
280308032,"H","S574015"
360404225,"H","S574015"
280809153,"H","S574015"
13314239,"H","S574015"
281008613,"H","S574015"
280209910,"H","S574015"
280308291,"H","S574015"
280800269,"H","S574015"
280306273,"H","S574015"
11423534,"H","S574015"
280107082,"H","S574015"
280709523,"H","S574015"
280310639,"H","S574015"
280401137,"H","S574015"
281008156,"H","S574015"
280110242,"H","S574015"
280207722,"H","S574015"
280703972,"H","S574015"
280700096,"H","S574015"
10207187,"H","S574015"
281004920,"H","S574015"
10726085,"H","S574015"
10510844,"M","S574087"
281008514,"M","S574087"
280701718,"M","S574087"
11816688,"M","S574087"
280307724,"M","S574087"
280300862,"M","S574087"
280402175,"M","S574087"
280209151,"M","S574087"
280107123,"M","S574087"
280201643,"M","S574087"
280106053,"M","S574087"
10215992,"M","S574087"
281003245,"M","S574087"
280706318,"M","S574087"
280811219,"M","S574087"
280907593,"M","S574087"
280307127,"M","S574087"
360501116,"M","S574087"
280901312,"M","S574087"
280605009,"M","S574087"
280809139,"M","S574087"
280402812,"M","S574087"
280904317,"M","S574087"
281004983,"M","S574087"
280504057,"M","S574087"
281004327,"M","S574087"
280106070,"M","S574087"
280909407,"M","S574087"
280704455,"M","S574087"
280706234,"M","S574087"
280900798,"M","S574087"
280706518,"M","S574087"
280910482,"M","S574087"
280202080,"M","S574087"
281007881,"M","S574087"
280207896,"M","S574087"
281006186,"M","S574087"
11611653,"M","S574087"
280909276,"M","S574087"
280110245,"M","S574087"
280910765,"M","S574087"
280704302,"M","S574087"
280904705,"M","S574087"
280310819,"M","S574087"
280710817,"M","S574087"
280709594,"M","S574087"
280203120,"M","S574087"
10724958,"M","S574087"
360405346,"M","S574087"
280901236,"M","S574087"
280909228,"M","S574087"
11122645,"M","S574087"
280210507,"M","S574087"
280901122,"M","S574087"
280710020,"M","S574087"
281004947,"M","S574087"
280306196,"M","S574087"
280102646,"M","S574087"
12528032,"M","S574087"
280705653,"M","S574087"
280900105,"M","S574087"
280608309,"M","S574087"
280201860,"M","S574087"
280609040,"M","S574087"
280706296,"M","S574087"
11815079,"M","S574087"
280607928,"M","S574087"
12124590,"M","S574087"
14237652,"M","S574087"
280603767,"M","S574087"
11027529,"M","S574087"
280303497,"M","S574087"
280408466,"M","S574087"
280603574,"M","S574087"
360301713,"M","S574087"
280903346,"M","S574087"
280410569,"M","S574087"
11913875,"M","S574087"
280800074,"M","S574087"
280306878,"M","S574087"
281008686,"M","S574087"
280101993,"M","S574087"
280709602,"M","S574087"
360402796,"M","S574087"
281003567,"M","S574087"
280904051,"M","S574087"
280910239,"M","S574087"
281007365,"M","S574087"
10305987,"M","S574087"
280310814,"M","S574087"
280904843,"M","S574087"
13307951,"M","S574087"
280407775,"M","S574087"
280303572,"M","S574087"
280702242,"M","S574087"
280305643,"M","S574087"
280210961,"M","S574087"
280208869,"M","S574087"
280900502,"M","S574087"
281006539,"M","S574087"
130303967,"M","S574087"
281000540,"M","S574087"
280401485,"M","S574087"
281003689,"M","S574087"
280901027,"M","S574087"
280703060,"M","S574087"
280707915,"M","S574087"
280310335,"M","S574087"
281002427,"M","S574087"
280310948,"M","S574087"
280607259,"M","S574087"
281005684,"M","S574087"
280904911,"M","S574087"
280705821,"M","S574087"
13211121,"M","S574087"
280210082,"M","S574087"
281000363,"M","S574087"
11414304,"M","S574087"
280306166,"M","S574087"
280108906,"M","S574087"
280301518,"M","S574087"
280206692,"M","S574087"
280109508,"M","S574087"
280800857,"M","S574087"
10737227,"M","S574087"
280400809,"M","S574087"
280902009,"M","S574087"
280708596,"M","S574087"
280406651,"M","S574087"
280600803,"M","S574087"
280806152,"M","S574087"
280409062,"M","S574087"
280500145,"M","S574087"
281008224,"M","S574087"
280208843,"M","S574087"
281007844,"M","S574087"
280802190,"M","S574087"
280211016,"M","S574087"
13603350,"M","S574087"
280104703,"M","S574087"
280803787,"M","S574087"
280510858,"M","S574087"
280304368,"M","S574087"
10637937,"M","S574087"
11330641,"M","S574087"
280207122,"M","S574087"
280301243,"M","S574087"
280106306,"M","S574087"
280107698,"M","S574087"
280304188,"M","S574087"
280410827,"M","S574087"
280309382,"M","S574087"
280310560,"M","S574087"
280704992,"M","S574087"
280210068,"M","S574087"
20200653,"M","S574087"
280901452,"M","S574087"
281001789,"M","S574087"
13946276,"M","S574087"
281007125,"M","S574087"
280301179,"M","S574087"
280302246,"M","S574087"
280706113,"M","S574087"
280606238,"M","S574087"
281008548,"M","S574087"
280200431,"M","S574087"
280107137,"M","S574087"
280503984,"M","S574087"
280907878,"M","S574087"
280310750,"M","S574087"
280806904,"M","S574087"
280408756,"M","S574087"
280305682,"M","S574087"
281011184,"M","S574087"
280304136,"M","S574087"
360404888,"M","S574087"
10911712,"M","S574087"
280401131,"M","S574087"
280409461,"M","S574087"
12211831,"M","S574087"
360303682,"M","S574087"
280107104,"M","S574087"
280703981,"M","S574087"
10233317,"M","S574087"
280300395,"M","S574087"
280507955,"M","S574087"
281004512,"M","S574087"
12911718,"M","S574087"
280300771,"M","S574087"
280602112,"M","S574087"
280601273,"M","S574087"
280104237,"M","S574087"
280307919,"M","S574087"
280600147,"M","S574087"
281009308,"M","S574087"
10313117,"M","S574087"
280304666,"M","S574087"
280806616,"M","S574087"
280603746,"M","S574087"
10746443,"M","S574087"
280301348,"H","S574087"
280700106,"H","S574087"
280807367,"H","S574087"
280803847,"H","S574087"
280201873,"H","S574087"
280210884,"H","S574087"
280202248,"H","S574087"
281001635,"H","S574087"
280410635,"H","S574087"
280103488,"H","S574087"
280203134,"H","S574087"
280905018,"H","S574087"
280303169,"H","S574087"
280908108,"H","S574087"
280604594,"H","S574087"
281007922,"H","S574087"
280304935,"H","S574087"
280709162,"H","S574087"
280208664,"H","S574087"
280503420,"H","S574087"
280505456,"H","S574087"
280109401,"H","S574087"
280109895,"H","S574087"
280805173,"H","S574087"
280306288,"H","S574087"
280109337,"H","S574087"
280210870,"H","S574087"
280209066,"H","S574087"
280308347,"H","S574087"
11126961,"H","S574087"
280806953,"H","S574087"
280604676,"H","S574087"
280903594,"H","S574087"
280108885,"H","S574087"
280306805,"H","S574087"
19803602,"H","S574087"
280403066,"H","S574087"
280410427,"H","S574087"
280210974,"H","S574087"
280508038,"H","S574087"
280210879,"H","S574087"
280706717,"H","S574087"
280203744,"H","S574087"
11338885,"H","S574087"
280600208,"H","S574087"
280410264,"H","S574087"
280307369,"H","S574087"
12931558,"H","S574087"
280302163,"H","S574087"
13110377,"H","S574087"
280206796,"H","S574087"
281006987,"H","S574087"
11532287,"H","S574087"
280208273,"H","S574087"
280210944,"H","S574087"
13834382,"H","S574087"
280204121,"H","S574087"
280903708,"H","S574087"
280208949,"H","S574087"
280405458,"H","S574087"
11824714,"H","S574087"
280706607,"H","S574087"
280702551,"H","S574087"
280802997,"H","S574087"
280601216,"H","S574087"
280105911,"H","S574087"
280102059,"H","S574087"
280106356,"H","S574087"
11243122,"H","S574087"
10239726,"H","S574087"
19801290,"H","S574087"
280404546,"H","S574087"
281005810,"H","S574087"
280105143,"H","S574087"
280608314,"H","S574087"
280809550,"H","S574087"
280702178,"H","S574087"
280803763,"H","S574087"
281006567,"H","S574087"
19802897,"H","S574087"
280111128,"H","S574087"
280501598,"H","S574087"
280803966,"H","S574087"
280510263,"H","S574087"
280902300,"H","S574087"
11030416,"H","S574087"
280201418,"H","S574087"
280306343,"H","S574087"
280507396,"H","S574087"
280801165,"H","S574087"
20202095,"H","S574087"
280706688,"H","S574087"
19800277,"H","S574087"
280207172,"H","S574087"
280310092,"H","S574087"
280111131,"H","S574087"
280910425,"H","S574087"
280704258,"H","S574087"
281003527,"H","S574087"
280904790,"H","S574087"
280802714,"H","S574087"
11436711,"H","S574087"
280510387,"H","S574087"
13822667,"H","S574087"
280909891,"H","S574087"
13128352,"H","S574087"
280301006,"H","S574087"
280208954,"H","S574087"
280105347,"H","S574087"
280509829,"H","S574087"
280907414,"H","S574087"
280510050,"H","S574087"
280306379,"H","S574087"
280507798,"H","S574087"
280209428,"H","S574087"
289011325,"H","S574087"
280803512,"H","S574087"
280709965,"H","S574087"
280707865,"H","S574087"
280111109,"H","S574087"
13112858,"H","S574087"
280209058,"H","S574087"
19802219,"H","S574087"
280806611,"H","S574087"
280603352,"H","S574087"
280808191,"H","S574087"
11123558,"H","S574087"
280404984,"H","S574087"
281011171,"H","S574087"
280302568,"H","S574087"
280104387,"H","S574087"
280505391,"H","S574087"
13732516,"H","S574087"
281008039,"H","S574087"
280401056,"H","S574087"
280406938,"H","S574087"
281010158,"H","S574087"
280505248,"H","S574087"
12107859,"H","S574087"
280103302,"H","S574087"
280306176,"H","S574087"
280109646,"H","S574087"
280911275,"H","S574087"
280705565,"H","S574087"
10710456,"H","S574087"
280306901,"H","S574087"
11429073,"H","S574087"
13443776,"H","S574087"
280605301,"H","S574087"
280206760,"H","S574087"
280706383,"H","S574087"
14009627,"H","S574087"
280400775,"H","S574087"
280305672,"H","S574087"
280401493,"H","S574087"
281008617,"H","S574087"
280306506,"H","S574087"
280706182,"H","S574087"
280806847,"H","S574087"
280305231,"H","S574087"
280407427,"H","S574087"
280402819,"H","S574087"
20202233,"H","S574087"
280303829,"H","S574087"
280109843,"H","S574087"
280401561,"H","S574087"
13128870,"H","S574087"
280208237,"H","S574087"
13416255,"H","S574087"
280705533,"H","S574087"
281010984,"H","S574087"
13428311,"H","S574087"
280210886,"H","S574087"
280600426,"H","S574087"
280807166,"H","S574087"
280606701,"H","S574087"
280801034,"H","S574087"
280207130,"H","S574087"
280200144,"H","S574087"
280211033,"H","S574087"
300110368,"M","S575020"
300409792,"M","S575020"
300400623,"M","S575020"
300400202,"M","S575020"
300609054,"M","S575020"
300307798,"M","S575020"
300510396,"M","S575020"
300104355,"M","S575020"
300807285,"M","S575020"
300807215,"M","S575020"
320202350,"M","S575020"
300108922,"M","S575020"
10747282,"M","S575020"
300300164,"M","S575020"
300401580,"M","S575020"
300608504,"M","S575020"
300409309,"M","S575020"
300301858,"M","S575020"
300306878,"M","S575020"
320104301,"M","S575020"
300609865,"M","S575020"
300306740,"M","S575020"
300603713,"M","S575020"
300106689,"M","S575020"
300401362,"M","S575020"
300406262,"M","S575020"
320504460,"M","S575020"
300209920,"M","S575020"
300807191,"M","S575020"
300600483,"M","S575020"
320601813,"M","S575020"
300500412,"M","S575020"
300808911,"M","S575020"
300410165,"M","S575020"
300105246,"M","S575020"
210503944,"M","S575020"
290405635,"M","S575020"
300410690,"M","S575020"
300402868,"M","S575020"
300504782,"M","S575020"
300105620,"M","S575020"
300706425,"M","S575020"
300902365,"M","S575020"
300606037,"M","S575020"
300606233,"M","S575020"
300310371,"M","S575020"
300707864,"M","S575020"
300408921,"M","S575020"
300204301,"M","S575020"
300300073,"M","S575020"
300300149,"M","S575020"
300300802,"M","S575020"
300104505,"M","S575020"
300102285,"M","S575020"
300807867,"M","S575020"
300305089,"M","S575020"
300902201,"M","S575020"
300403583,"M","S575020"
300206480,"M","S575020"
300510139,"M","S575020"
300608693,"M","S575020"
300208906,"M","S575020"
300906592,"H","S575020"
11648274,"H","S575020"
300309085,"H","S575020"
300204257,"H","S575020"
300800278,"H","S575020"
300708671,"H","S575020"
13645832,"H","S575020"
300705097,"H","S575020"
300710505,"H","S575020"
300906575,"H","S575020"
12327448,"H","S575020"
300604792,"H","S575020"
300109533,"H","S575020"
300408046,"H","S575020"
300308168,"H","S575020"
300802831,"H","S575020"
300707470,"H","S575020"
300504092,"H","S575020"
300104886,"H","S575020"
300101383,"H","S575020"
300101726,"H","S575020"
300606047,"H","S575020"
300306253,"H","S575020"
300506496,"H","S575020"
300700434,"H","S575020"
300903714,"H","S575020"
300509760,"H","S575020"
300502873,"H","S575020"
300108142,"M","S575094"
300606018,"M","S575094"
300502020,"M","S575094"
300310376,"M","S575094"
300506852,"M","S575094"
300804483,"M","S575094"
300309002,"M","S575094"
300710460,"M","S575094"
300502472,"M","S575094"
300508924,"M","S575094"
300803455,"M","S575094"
300702012,"M","S575094"
300804880,"M","S575094"
11346416,"M","S575094"
300210729,"M","S575094"
300204038,"M","S575094"
300400276,"M","S575094"
300500419,"M","S575094"
300603375,"M","S575094"
300805755,"M","S575094"
300408805,"M","S575094"
430307346,"M","S575094"
300504930,"M","S575094"
300210538,"M","S575094"
300202171,"M","S575094"
210305296,"M","S575094"
300103609,"M","S575094"
300803186,"M","S575094"
300108837,"M","S575094"
300307445,"M","S575094"
300209772,"M","S575094"
300706457,"M","S575094"
300506001,"M","S575094"
300900778,"M","S575094"
300505587,"M","S575094"
300608705,"M","S575094"
300403749,"M","S575094"
300602207,"M","S575094"
300209798,"M","S575094"
300505546,"M","S575094"
300702920,"M","S575094"
300104497,"M","S575094"
300702508,"M","S575094"
300410730,"M","S575094"
300401622,"H","S575094"
13208644,"H","S575094"
300609912,"H","S575094"
10539587,"H","S575094"
300609228,"H","S575094"
300606658,"H","S575094"
300607739,"H","S575094"
300407048,"H","S575094"
300703649,"H","S575094"
300302932,"H","S575094"
300408326,"H","S575094"
320303800,"H","S575094"
300504356,"H","S575094"
320304556,"H","S575094"
300400143,"H","S575094"
210400724,"H","S575094"
12216396,"H","S575094"
300901815,"H","S575094"
300505757,"H","S575094"
300810236,"H","S575094"
300102730,"H","S575094"
300203321,"H","S575094"
300203247,"H","S575094"
300206823,"H","S575094"
300500852,"H","S575094"
300508397,"H","S575094"
13646473,"H","S575094"
210404662,"H","S575094"
300110370,"H","S575094"
300810230,"H","S575094"
300903079,"H","S575094"
300508416,"H","S575094"
300110092,"H","S575094"
300307996,"H","S575094"
309010806,"H","S575094"
300108717,"H","S575094"
300604583,"H","S575094"
300206685,"H","S575094"
300603604,"H","S575094"
300609094,"H","S575094"
300409481,"H","S575094"
300106989,"H","S575094"
300802895,"H","S575094"
300104403,"H","S575094"
300609664,"H","S575094"
10611838,"H","S575094"
270602842,"M","S705000"
340100378,"M","S705000"
340203557,"M","S705000"
270309555,"M","S705000"
270305636,"M","S705000"
270801814,"M","S705000"
270903928,"M","S705000"
270300930,"M","S705000"
270900478,"M","S705000"
270202003,"M","S705000"
270302407,"M","S705000"
340504838,"M","S705000"
270700620,"M","S705000"
270400583,"M","S705000"
270709495,"M","S705000"
11320927,"M","S705000"
340402431,"M","S705000"
270803963,"M","S705000"
270305458,"M","S705000"
270205478,"M","S705000"
270809540,"M","S705000"
400402852,"M","S705000"
270406996,"M","S705000"
270109658,"M","S705000"
270300239,"M","S705000"
270607960,"M","S705000"
270906381,"M","S705000"
11621409,"M","S705000"
10823746,"M","S705000"
270700988,"M","S705000"
270208509,"M","S705000"
270609180,"M","S705000"
270605419,"M","S705000"
270903889,"M","S705000"
270709873,"M","S705000"
270205615,"M","S705000"
270703338,"M","S705000"
270705785,"M","S705000"
270410519,"M","S705000"
270703481,"M","S705000"
13905688,"M","S705000"
400204180,"M","S705000"
270307511,"M","S705000"
270810412,"M","S705000"
270700670,"M","S705000"
270605439,"M","S705000"
270303898,"M","S705000"
270209769,"M","S705000"
260601806,"M","S705000"
270605393,"M","S705000"
270909214,"M","S705000"
270908784,"M","S705000"
270408565,"M","S705000"
270408307,"M","S705000"
270309018,"M","S705000"
270606239,"M","S705000"
270908130,"M","S705000"
270703272,"M","S705000"
270202077,"M","S705000"
10322450,"M","S705000"
270803809,"M","S705000"
270801643,"M","S705000"
270108343,"M","S705000"
270704227,"M","S705000"
270410525,"M","S705000"
270608672,"M","S705000"
270300992,"M","S705000"
270304579,"M","S705000"
270104972,"M","S705000"
270402291,"M","S705000"
270308875,"M","S705000"
270200819,"M","S705000"
90709463,"M","S705000"
19805674,"M","S705000"
270505205,"M","S705000"
270608280,"M","S705000"
10808154,"M","S705000"
270703528,"M","S705000"
270606551,"M","S705000"
270307525,"M","S705000"
270608519,"M","S705000"
270309051,"M","S705000"
290106731,"M","S705000"
270202101,"M","S705000"
270306814,"M","S705000"
270309351,"M","S705000"
19045855,"M","S705000"
270605444,"M","S705000"
270805068,"M","S705000"
340502823,"M","S705000"
270206352,"M","S705000"
270606090,"M","S705000"
270104822,"M","S705000"
270203106,"M","S705000"
270208920,"M","S705000"
270410364,"M","S705000"
270808015,"M","S705000"
270603032,"M","S705000"
270407803,"M","S705000"
300508918,"M","S705000"
270610045,"M","S705000"
270109499,"M","S705000"
270804288,"M","S705000"
270100788,"M","S705000"
270404157,"M","S705000"
270704952,"M","S705000"
270607003,"M","S705000"
270207458,"M","S705000"
270306204,"M","S705000"
270910302,"M","S705000"
270703704,"M","S705000"
11510068,"M","S705000"
270900953,"M","S705000"
270505278,"M","S705000"
270804655,"M","S705000"
270808131,"M","S705000"
270207126,"M","S705000"
270607301,"M","S705000"
270410291,"M","S705000"
270702457,"M","S705000"
270201996,"M","S705000"
270609738,"M","S705000"
340504729,"M","S705000"
270604388,"M","S705000"
11947752,"M","S705000"
270108811,"M","S705000"
270701252,"M","S705000"
270601103,"M","S705000"
270607007,"M","S705000"
270304351,"M","S705000"
13319609,"M","S705000"
270407072,"M","S705000"
11443808,"M","S705000"
340300078,"M","S705000"
270409015,"M","S705000"
270206625,"M","S705000"
270204945,"M","S705000"
270406936,"M","S705000"
270900746,"M","S705000"
270708871,"M","S705000"
270604628,"M","S705000"
270205400,"M","S705000"
270608504,"M","S705000"
270605947,"M","S705000"
270202300,"M","S705000"
270106260,"M","S705000"
19800135,"M","S705000"
270710689,"M","S705000"
270707924,"M","S705000"
340201402,"M","S705000"
270307334,"M","S705000"
400501320,"M","S705000"
270308203,"M","S705000"
270805060,"M","S705000"
270102000,"M","S705000"
270403973,"M","S705000"
279010784,"M","S705000"
270306920,"M","S705000"
270706375,"M","S705000"
270710504,"M","S705000"
340401475,"M","S705000"
270406822,"M","S705000"
270406929,"M","S705000"
270205672,"M","S705000"
270100880,"M","S705000"
19801615,"M","S705000"
270200800,"M","S705000"
270402445,"M","S705000"
340404495,"M","S705000"
270807769,"M","S705000"
270208611,"M","S705000"
10411164,"M","S705000"
11842427,"M","S705000"
270702697,"M","S705000"
270710581,"M","S705000"
270902587,"M","S705000"
270405607,"M","S705000"
270501587,"M","S705000"
270300741,"M","S705000"
270701454,"M","S705000"
270600394,"M","S705000"
270309253,"M","S705000"
270808067,"M","S705000"
270306870,"M","S705000"
10747839,"M","S705000"
270402717,"M","S705000"
270407982,"M","S705000"
270305993,"M","S705000"
270701720,"M","S705000"
270200392,"M","S705000"
270805100,"H","S705000"
270701568,"H","S705000"
12513949,"H","S705000"
270806408,"H","S705000"
270610357,"H","S705000"
270105982,"H","S705000"
270909104,"H","S705000"
270202590,"H","S705000"
270202960,"H","S705000"
340301292,"H","S705000"
270702473,"H","S705000"
270307554,"H","S705000"
270104847,"H","S705000"
270307483,"H","S705000"
12716078,"H","S705000"
270602835,"H","S705000"
270302657,"H","S705000"
270304207,"H","S705000"
270306598,"H","S705000"
270309276,"H","S705000"
13533045,"H","S705000"
270101637,"H","S705000"
270700944,"H","S705000"
10234840,"H","S705000"
340100731,"H","S705000"
270605236,"H","S705000"
270707194,"H","S705000"
12306513,"H","S705000"
270810141,"H","S705000"
270404273,"H","S705000"
270100296,"H","S705000"
400402912,"H","S705000"
10933849,"H","S705000"
270304812,"H","S705000"
270208443,"H","S705000"
270603090,"H","S705000"
270304656,"H","S705000"
270806094,"H","S705000"
270108263,"H","S705000"
270104360,"H","S705000"
270110589,"H","S705000"
270703519,"H","S705000"
270600079,"H","S705000"
349005249,"H","S705000"
340400312,"H","S705000"
10941916,"H","S705000"
12129635,"H","S705000"
270408632,"H","S705000"
270409091,"H","S705000"
270201535,"H","S705000"
270509825,"H","S705000"
270806098,"H","S705000"
270703667,"H","S705000"
270303318,"H","S705000"
